customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
3175869126,37958.0,30,411057.0,Pune
3240540117,46911.0,33,600035.0,Chennai
2534710109,64834.0,30,560068.0,Bengaluru
2942635484,33574.0,29,560103.0,Bengaluru
3191984007,39821.0,31,414003.0,Ahmednagar
3017815975,31038.0,42,412105.0,Pune
2852329424,43565.0,34,122002.0,Delhi
2670737169,47927.0,35,500043.0,Hyderabad
2698075567,25096.0,24,531019.0,Visakhapatnam
3007937167,42395.0,31,700002.0,Kolkata
2471413781,31089.0,24,560029.0,Bengaluru
2491842583,48207.0,29,800020.0,Patna
2716169382,58032.0,32,250001.0,Meerut
3007481512,24692.0,34,452006.0,Indore City
2744820382,28793.0,28,522007.0,Guntur
2566790886,38328.0,33,600117.0,Chennai
3185787308,103657.0,26,400013.0,Mumbai
2380001851,30044.0,25,303056.5,Jaipur Moffusil
2875865932,31470.0,38,382418.0,Ahmedabad
3025710059,19067.0,28,638012.0,Erode
2375481111,65981.0,29,560025.0,Bengaluru
2396945024,40579.0,32,570001.0,Mysore
2478797085,53644.0,25,560025.0,Bengaluru
2935081820,40748.0,35,110065.0,Delhi
2379080448,20244.0,28,342001.0,Jodhpur
3200521795,61408.0,37,390012.0,Vadodara
2623560588,34352.0,26,600058.0,Chennai
2646327467,86206.0,35,600125.0,Chennai
2374476270,28520.0,38,500084.0,Hyderabad
3014326631,66047.0,36,380009.0,Ahmedabad
3469657569,44909.0,31,411014.0,Mumbai
2910350147,78753.0,35,560102.0,Bengaluru
2813605367,478323.0,30,411014.0,Pune
2822528699,109683.0,30,560037.0,Bengaluru
2980661622,29951.0,39,560036.0,Bengaluru
2619646828,73250.0,35,500016.0,Hyderabad
3164101813,91286.0,28,500050.0,Hyderabad
3048056934,26475.0,37,560040.0,Bengaluru
2621558635,26469.0,32,700017.0,Kolkata
2482595868,46526.0,32,560045.0,Bengaluru
3261359022,39557.0,31,560095.0,Bengaluru
2714751782,28687.0,30,600113.0,Chennai
3107791809,105315.0,49,122002.0,Delhi
3125017154,66865.0,37,641045.0,Coimbatore
3156697464,47733.0,33,121003.0,Delhi
2648206121,83322.0,51,600017.0,Chennai
2479364062,70273.0,43,110043.0,Delhi
3467643573,89255.0,39,122002.0,Delhi
2729080849,45604.0,37,122050.0,Delhi
2872619196,71255.0,34,122002.0,Delhi
2358810138,76396.0,46,560001.0,Bengaluru
3514453577,54650.0,46,560087.0,Bengaluru
2709970992,73294.0,45,530018.0,Visakhapatnam
2961253314,30333.0,28,560102.0,Bengaluru
2737526235,30857.0,39,620020.0,Tiruchirapalli
2802224392,111216.0,44,641014.0,Coimbatore
3109315966,66810.0,30,122002.0,Delhi
2596415844,53780.0,31,560048.0,Bengaluru
2444061708,42071.0,34,122002.0,Delhi
2872475105,49273.0,33,575001.0,Mangalore
3017575030,121226.0,45,560066.0,Bengaluru
3216955709,94463.0,45,122002.0,Delhi
2449801378,49479.0,36,122002.0,Delhi
3518878716,65109.0,34,602105.0,Chennai
2508942036,44831.0,39,500081.0,Hyderabad
2630902791,102852.0,45,600119.0,Chennai
3018010494,25300.0,30,110026.0,Delhi
2451427759,97462.0,34,560103.0,Bengaluru
2512554546,40309.0,47,421201.0,Mumbai
3157653327,46083.0,41,122002.0,Delhi
2473557461,40573.0,28,500081.0,Hyderabad
2614952511,53814.0,30,500032.0,Hyderabad
3056019139,54634.0,41,110036.0,Delhi
3207700103,71999.0,28,411032.0,Pune
2341481282,37018.0,33,122016.0,Delhi
2558197215,51352.0,48,391015.0,Vadodara
3474767436,135288.0,28,122002.0,Delhi
2767586069,36820.0,29,560103.0,Bengaluru
2449836145,86699.0,45,411057.0,Pune
2571366466,75810.0,50,400607.0,Mumbai
2829330591,30121.0,28,560100.0,Bengaluru
2829870432,29859.0,30,600048.0,Chennai
2826356345,63717.0,28,560100.0,Bengaluru
2437377876,30532.0,29,110034.0,Delhi
2374850065,37042.0,25,560029.0,Bengaluru
2772097462,73049.0,38,700016.0,Kolkata
2481307646,27509.0,26,411027.0,Pune
3174062692,87088.0,28,600058.0,Chennai
3229836528,32917.0,36,500015.0,Hyderabad
2630888047,28935.0,26,560048.0,Bengaluru
2992021452,57014.0,34,560100.0,Bengaluru
3118870039,99181.0,35,560071.0,Bengaluru
2627769556,27336.0,33,700052.0,Kolkata
2493007938,59455.0,31,110065.0,Delhi
3203059889,48879.0,39,500039.0,Hyderabad
2802155842,31790.0,35,400013.0,Mumbai
2637247665,38357.0,30,600097.0,Chennai
2762859369,29074.0,32,482001.0,Jabalpur
2827291814,73077.0,32,302017.0,Jaipur
2586672965,64272.0,28,560103.0,Bengaluru
2530210751,33982.0,28,560040.0,Bengaluru
3175774912,123315.0,30,700156.0,Kolkata
2741628236,43586.0,37,560022.0,Bengaluru
2601718973,26687.0,34,492004.0,Raipur
2939845785,38864.0,28,122008.0,Delhi
2792650889,40714.0,41,410203.0,Mumbai
2412977132,34024.0,28,411005.0,Pune
3005858015,50654.0,37,520010.0,Vijayawada
2592383851,45239.0,23,123303.0,Gurgaon
2583749149,76041.0,34,400065.0,Mumbai
2901100042,37607.0,36,226001.0,Lucknow
2757885091,121518.0,41,641018.0,Coimbatore
2844682905,62371.0,31,682020.0,Ernakulam
2363565284,23011.0,25,500081.0,Vijayawada
2884330206,56868.0,31,752055.0,Bhubaneswar
2971973751,23109.0,31,141010.0,Ludhiana City
2800025569,24672.0,27,500055.0,Hyderabad
2579476416,335089.0,28,452010.0,Indore City
2853820390,29253.0,39,700029.0,Kolkata
2467469413,43828.0,51,141012.0,Ludhiana City
2775491477,29087.0,23,600113.0,Chennai
2892564095,35333.0,37,600087.0,Chennai
2405599416,44373.0,36,500034.0,Hyderabad
2403094276,58859.0,30,500018.0,Hyderabad
2470228673,37185.0,40,560103.0,Bengaluru
2415921127,24596.0,27,500020.0,Hyderabad
2334251027,40130.0,28,122002.0,Delhi
2803499732,110058.0,41,500075.0,Hyderabad
2982061727,43470.0,32,400069.0,Mumbai
2878270794,68441.0,33,122001.0,Delhi
3167686368,34686.0,29,560064.0,Bengaluru
3046947120,52631.0,40,400099.0,Mumbai
3061172565,101801.0,42,411045.0,Pune
3369794470,117566.0,29,302016.0,Jaipur
3101956081,40386.0,29,400052.0,Mumbai
2820159873,27976.0,29,122002.0,Delhi
2692754881,37691.0,30,560037.0,Bengaluru
2847260188,43868.0,31,500082.0,Hyderabad
2614607034,24644.0,42,122002.0,Delhi
2472983924,33991.0,36,560035.0,Bengaluru
2727933262,61475.0,31,500018.0,Hyderabad
3059905943,25830.0,36,560027.0,Bengaluru
2337482338,24159.0,40,122503.0,Delhi
3380314262,73284.0,44,560058.0,Bengaluru
2337996091,40624.0,27,110051.0,Delhi
2833012452,30920.0,30,110059.0,Delhi
2675358205,43577.0,31,400051.0,Mumbai
2594115345,41352.0,36,560071.0,Bengaluru
2503630364,37205.0,38,110003.0,Delhi
2609789134,46641.0,29,122002.0,Delhi
3034311649,64831.0,41,500081.0,Hyderabad
2721833019,53371.0,38,600014.0,Chennai
2672637576,31207.0,28,452010.0,Indore City
2952181038,69311.0,31,631502.0,Chennai
2515429719,26943.0,28,122008.0,Delhi
3124582248,32046.0,30,600116.0,Chennai
2930318170,33108.0,35,411006.0,Pune
3013094805,40763.0,23,560068.0,Bengaluru
3168218639,63084.0,31,324001.0,Kota
2708208749,62659.0,32,110092.0,Delhi
3112839846,61286.0,36,560103.0,Bengaluru
3099498145,34155.0,29,600004.0,Chennai
2917872663,71619.0,32,560045.0,Bengaluru
2549237858,25685.0,31,110063.0,Delhi
3197241367,53299.0,32,400013.0,Mumbai
2472989618,52663.0,37,700037.0,Kolkata
3098805028,25582.0,27,122002.0,Delhi
2516608850,136171.0,29,400064.0,Mumbai
2733379435,28623.0,29,400708.0,Mumbai
2435053460,83086.0,45,560001.0,Bengaluru
2834507158,66278.0,37,530046.0,Visakhapatnam
2415947627,30721.0,27,122018.0,Delhi
3389052308,124327.0,43,400072.0,Mumbai
2964137649,27886.0,29,110011.0,Delhi
2761519764,65239.0,32,560045.0,Bengaluru
2681252662,32976.0,26,440022.0,Nagpur City
2504527261,31286.0,40,411057.0,Pune
2539423848,23559.0,25,560034.0,Bengaluru
2713914379,39605.0,27,560076.0,Bengaluru
2878522172,45086.0,27,600045.0,Chennai
2688552440,25709.0,32,122002.0,Delhi
2582122926,24066.0,28,400083.0,Mumbai
2442104605,86776.0,39,560100.0,Bengaluru
2637586504,28688.0,33,122002.0,Delhi
2485336928,27486.0,32,136042.0,Chandigarh
2431638267,45283.0,29,411067.0,Pune
2593769734,79043.0,42,500094.0,Hyderabad
2615893182,44144.0,28,560066.0,Bengaluru
3193283031,45329.0,25,501510.0,Hyderabad South East
2841426812,41162.0,29,122002.0,Delhi
3054102667,41876.0,31,600073.0,Chennai
3073831728,32028.0,26,110027.0,Delhi
3145334015,30102.0,25,122002.0,Delhi
2732350609,29117.0,23,110017.0,Delhi
2997945158,34641.0,27,411028.0,Pune
2391966958,25966.0,29,700156.0,Kolkata
2642698998,25526.0,28,411028.0,Pune
2478236318,71359.0,30,560066.0,Bengaluru
2636556561,23987.0,25,560300.0,Bengaluru
3005349977,70418.0,48,700016.0,Kolkata
2999747928,46525.0,31,500008.0,Hyderabad
2920000676,66441.0,33,500016.0,Hyderabad
2925300459,82910.0,35,603102.0,Chennai
3208408702,33236.0,36,560062.0,Bengaluru
3161741757,73640.0,25,560066.0,Bengaluru
3073755341,47097.0,32,122016.0,Delhi
2418074988,26497.0,27,400064.0,Mumbai
2566439159,38295.0,25,400604.0,Mumbai
2971386570,28146.0,31,562110.0,Bengaluru
2435875140,42720.0,48,411001.0,Pune
3097711928,34412.0,30,400102.0,Mumbai
3081905650,41776.0,42,761126.0,Bhubaneswar
2757822313,34339.0,31,522006.0,Guntur
2350913592,41990.0,30,395010.0,Surat
3071085760,23613.0,29,110037.0,Delhi
2542290423,30511.0,24,560045.0,Bengaluru
3055086302,57280.0,27,500082.0,Hyderabad
2577802716,44605.0,31,700012.0,Kolkata
2529246957,48816.0,33,700091.0,Kolkata
2896170578,44808.0,32,141008.0,Ludhiana City
2720873599,44487.0,28,700071.0,Kolkata
2987080358,55408.0,33,131001.0,Sonepat
2804073984,30098.0,33,226401.0,Lucknow
2699670989,45456.0,34,560100.0,Bengaluru
3067909332,33118.0,24,560022.0,Bengaluru
2549183314,26947.0,29,400059.0,Mumbai
3150453579,101651.0,34,734001.0,Darjeeling
2942535254,17158.0,27,751006.0,Bhubaneswar
2823564498,26391.0,24,122008.0,Delhi
2534361061,34797.0,27,560001.0,Bengaluru
2601079739,44749.0,33,500032.0,Hyderabad
2624129789,55312.0,37,600018.0,Chennai
2523903475,31973.0,27,122011.0,Delhi
2533105448,52139.0,38,500081.0,Hyderabad
2719512330,31876.0,34,560070.0,Bengaluru
2949084736,24364.0,34,562114.0,Bengaluru
2652515432,82503.0,33,122002.0,Delhi
2685406136,73544.0,35,560100.0,Bengaluru
2916728788,43625.0,32,600002.0,Chennai
2956097770,43839.0,32,382325.0,Ahmedabad
2738299803,35945.0,31,560029.0,Bengaluru
2825225934,59135.0,46,600056.0,Chennai
3013981405,26541.0,33,560017.0,Bengaluru
3136275431,55671.0,35,560038.0,Bengaluru
2424906366,48227.0,34,160055.0,Chandigarh
2783922091,39624.0,49,560099.0,Bengaluru
2578240703,33340.0,32,122002.0,Delhi
2370326272,23529.0,27,122002.0,Delhi
3062738720,33352.0,32,700156.0,Kolkata
2772951028,49283.0,31,500032.0,Hyderabad
2581045930,79270.0,41,500081.0,Hyderabad
3187341356,40495.0,37,122002.0,Delhi
2687252898,64704.0,31,122001.0,Delhi
2749010643,41090.0,29,500008.0,Hyderabad
3010204703,61639.0,26,700144.0,Kolkata
2681822373,23504.0,24,400064.0,Mumbai
2832120225,33780.0,32,560054.0,Bengaluru
3121993979,78365.0,39,110001.0,Delhi
2548453940,26475.0,31,641035.0,Coimbatore
3206556973,33562.0,29,122018.0,Delhi
2589073618,25782.0,23,400701.0,Mumbai
2713492301,58152.0,32,411045.0,Pune
2797995280,43679.0,29,500081.0,Hyderabad
2769770300,119185.0,39,122002.0,Delhi
2525476364,78689.0,47,302017.0,Jaipur
2655964564,29147.0,35,400058.0,Mumbai
2881263505,26022.0,32,110019.0,Delhi
3157802068,49156.0,33,500081.0,Hyderabad
2570436541,33895.0,36,400086.0,Mumbai
3196740786,27515.0,30,682025.0,Ernakulam
2565332617,49974.0,40,500035.0,Hyderabad
2912174306,51306.0,27,500081.0,Hyderabad
2824515518,25579.0,27,110002.0,Delhi
2906914218,78035.0,32,411013.0,Pune
2470601292,81481.0,39,400059.0,Mumbai
3043280480,112341.0,38,700091.0,Kolkata
2646685710,31166.0,34,380009.0,Ahmedabad
3195718178,25815.0,31,560072.0,Bengaluru
2553614668,22132.0,30,500013.0,Hyderabad
3108047685,29357.0,29,452010.0,Indore City
3042887730,33562.0,31,122001.0,Delhi
2854769565,48326.0,33,394270.0,Surat
2626621308,38854.0,26,500032.0,Hyderabad
2892986347,27975.0,27,700091.0,Kolkata
2421692254,42366.0,31,122022.0,Delhi
2423416130,144086.0,42,411032.0,Pune
3135424358,80207.0,41,641020.0,Coimbatore
2838743814,34281.0,25,560103.0,Bengaluru
2971198459,28871.0,25,500050.0,Hyderabad
2411309309,43163.0,30,603002.0,Chennai
2785881522,33140.0,39,560001.0,Bengaluru
3148809076,35398.0,31,700037.0,Kolkata
2760139684,20181.0,24,560054.0,Bengaluru
2858551781,30697.0,24,600097.0,Chennai
2368017236,23601.0,25,122011.0,Delhi
2863073101,40951.0,47,394230.0,Surat
2510913003,64087.0,40,600058.0,Chennai
2370501857,28459.0,44,500038.0,Hyderabad
2571135013,28664.0,30,600029.0,Chennai
2436867906,31644.0,33,500038.0,Hyderabad
2514139933,33680.0,26,122002.0,Delhi
2353344217,22701.0,30,390007.0,Vadodara
3194201554,67040.0,29,575008.0,Mangalore
2971487756,32525.0,25,600118.0,Chennai
2722884945,29079.0,26,121007.0,Delhi
2971362999,87454.0,32,560100.0,Bengaluru
2873086125,48966.0,33,560078.0,Bengaluru
2388365872,32299.0,25,382210.0,Ahmedabad
2630702537,331499.0,32,522217.0,Guntur
3071657979,45828.0,36,452001.0,Indore
3124984690,57213.0,26,560097.0,Bengaluru
2361812358,44050.0,26,600018.0,Chennai
2589050459,52899.0,48,110057.0,Delhi
2976719364,17126.0,27,520010.0,Vijayawada
2724110036,38249.0,26,500032.0,Hyderabad
3121579443,59270.0,32,560074.0,Bengaluru
2693635384,93908.0,29,503111.0,Hyderabad
3130719063,29074.0,29,110024.0,Delhi
2881733471,68102.0,35,226010.0,Lucknow
2406279479,34458.0,25,500084.0,Hyderabad
2529209705,30563.0,27,560001.0,Bengaluru
2392612576,69435.0,38,700013.0,Kolkata
2365628126,24838.0,34,560068.0,Bengaluru
2687515019,56062.0,35,500085.0,Hyderabad
2649745643,33901.0,32,122001.0,Delhi
2775804875,70633.0,34,560011.0,Bengaluru
2937376311,30719.0,37,560043.0,Bengaluru
2570465739,29929.0,30,400099.0,Mumbai
3191384276,51869.0,30,121102.0,Faridabad
2874805230,103245.0,43,560001.0,Bengaluru
2426576756,36796.0,38,400607.0,Mumbai
2663420220,37681.0,27,411014.0,Pune
2673913816,45336.0,42,500037.0,Hyderabad
2784895336,90186.0,43,500072.0,Hyderabad
3190011621,90531.0,38,560037.0,Bengaluru
2690942571,36122.0,30,562123.0,Bengaluru
3089635686,97544.0,37,411013.0,Pune
2399491826,24709.0,26,302017.0,Jaipur
2559375052,66174.0,34,122002.0,Delhi
2560424940,48823.0,35,122002.0,Delhi
3096000812,42131.0,42,122002.0,Delhi
2602289824,45119.0,37,380001.0,Ahmedabad
2581278889,131714.0,42,560066.0,Bengaluru
3077197944,28597.0,34,560066.0,Bengaluru
2378414447,43079.0,27,122002.0,Delhi
2626722786,37205.0,32,400107.0,Mumbai
2443660923,35487.0,31,560068.0,Bengaluru
2772458386,30327.0,34,530016.0,Visakhapatnam
2539014456,22848.0,25,560038.0,Bengaluru
2640376675,102440.0,35,560059.0,Bengaluru
2522156879,28899.0,26,302019.0,Jaipur
2602423865,26865.0,26,411057.0,Pune
3164981389,81159.0,31,560066.0,Bengaluru
2398153583,30888.0,27,400074.0,Mumbai
2916611016,42421.0,30,122001.0,Delhi
2878918846,52629.0,34,400059.0,Mumbai
2880749810,44302.0,27,500081.0,Hyderabad
2738921744,38430.0,34,380015.0,Ahmedabad
2846342841,31353.0,25,560037.0,Bengaluru
2402155787,64034.0,40,560038.0,Bengaluru
3012304841,26065.0,30,122016.0,Delhi
2936008668,33629.0,34,500101.0,Hyderabad
2912413257,28637.0,26,500072.0,Hyderabad
2859193817,63084.0,27,560068.0,Bengaluru
2586754628,25679.0,26,500081.0,Hyderabad
2581582329,33926.0,27,500095.0,Hyderabad
2367306234,88730.0,30,201009.0,GHAZIABAD
2827501362,26540.0,25,122001.0,Delhi
2527065211,23338.0,28,577528.0,Bengaluru
2783938960,27759.0,23,122009.0,Delhi
3232030988,25593.0,26,122002.0,Delhi
3038132028,36027.0,25,560087.0,Bengaluru
3069641566,29078.0,27,110049.0,Delhi
2631121032,149569.0,33,122002.0,Delhi
3190277581,26140.0,27,400708.0,Mumbai
2775426218,40976.0,31,500081.0,Hyderabad
2505956353,99144.0,35,560066.0,Bengaluru
2617789911,43008.0,29,400083.0,Mumbai
2353410581,77531.0,30,506003.0,Hanamkonda
2647861633,33928.0,28,560035.0,Bengaluru
2903953375,47181.0,44,122002.0,Delhi
2980224716,51001.0,31,110003.0,Delhi
3182023424,57361.0,39,520001.0,Vijayawada
3138505411,24079.0,27,500017.0,Hyderabad
2717136128,47786.0,30,400064.0,Mumbai
3176055545,32229.0,30,641014.0,Coimbatore
3227651480,87880.0,26,560043.0,Bengaluru
2721184943,30666.0,35,492001.0,Raipur
2351988306,29726.0,24,395006.0,Surat
3191228135,119278.0,43,636001.0,Dharmapuri
2748854318,27183.0,30,122001.0,Delhi
2684492423,35719.0,39,580032.0,Dharwad
2437498685,146350.0,38,695581.0,Trivandrum North
2621478336,27512.0,26,110088.0,Delhi
2929109907,40704.0,25,560066.0,Bengaluru
3010586292,25540.0,33,141001.0,Ludhiana City
3230396205,33203.0,26,110075.0,Delhi
3111338504,29806.0,45,141010.0,Ludhiana City
2721468650,64617.0,31,560045.0,Bengaluru
2989295922,38702.0,24,500032.0,Hyderabad
2729772410,24898.0,23,500070.0,Hyderabad
2906775087,40796.0,25,110096.0,Delhi
2654824725,110375.0,38,500072.0,Hyderabad
2996415143,21399.0,27,600103.0,Chennai
3021002954,44667.0,35,110015.0,Delhi
2768674624,76668.0,31,600119.0,Chennai
2888450785,36328.0,38,122002.0,Delhi
2669635336,26535.0,33,575004.0,Mangalore
2561501862,76565.0,37,500082.0,Hyderabad
2890438648,47827.0,35,122002.0,Delhi
2655318966,23591.0,46,600002.0,Chennai
2352038457,96694.0,46,560070.0,Bengaluru
2426053855,67555.0,46,600040.0,Chennai
2595214928,67206.0,34,122002.0,Delhi
3340214487,23806.0,28,600032.0,Chennai
2722264873,38946.0,32,500084.0,Hyderabad
3213711860,622115.0,34,560045.0,Bengaluru
2438747375,36163.0,32,411030.0,Pune
2874976983,39078.0,28,600089.0,Chennai
2872445088,41498.0,27,560078.0,Bengaluru
2426024126,191796.0,32,560078.0,Bengaluru
3008990393,38245.0,30,380015.0,Ahmedabad
2869882832,37451.0,40,122002.0,Delhi
3177864835,32259.0,53,600098.0,Chennai
2976967036,39365.0,38,575010.0,Mangalore
3005657744,45068.0,42,500084.0,Hyderabad
2895417319,60011.0,40,600058.0,Chennai
3119403979,33812.0,32,122051.0,Delhi
2987781805,66408.0,34,560072.0,Bengaluru
2938038715,46587.0,41,560076.0,Bengaluru
2919724168,28379.0,36,500045.0,Hyderabad
3150393054,36777.0,51,560061.0,Bengaluru
3174376560,146042.0,42,603103.0,Chennai
2357991361,41263.0,34,122015.0,Delhi
3216452100,98568.0,35,562106.0,Bengaluru
2726241076,48686.0,51,500090.0,Hyderabad
2930093511,62300.0,32,700001.0,Kolkata
2831465658,35536.0,31,122002.0,Delhi
3008949478,73852.0,34,410210.0,Mumbai
2941548438,134471.0,40,500032.0,Hyderabad
3079498856,43123.0,28,400052.0,Mumbai
2875068724,115887.0,31,560035.0,Bengaluru
3083246902,119273.0,41,122002.0,Delhi
2624732540,65755.0,27,560052.0,Bengaluru
2618548769,85025.0,44,560103.0,Bengaluru
2633955308,49711.0,33,122002.0,Delhi
2623945074,39729.0,30,122018.0,Delhi
2570452333,45121.0,40,500016.0,Hyderabad
3108964372,26651.0,26,500062.0,Hyderabad
2790904468,33543.0,38,380015.0,Ahmedabad
2900645781,43346.0,29,302019.0,Jaipur
3036505375,29993.0,30,121002.0,Delhi
2632554118,31977.0,26,452010.0,Indore City
2860919367,23630.0,25,110091.0,Delhi
2796690019,39477.0,32,411014.0,Pune
2644228237,38844.0,28,500098.0,Hyderabad
2713421293,47681.0,33,122002.0,Delhi
2491196823,34210.0,36,382445.0,Ahmedabad
2846850465,51383.0,31,411001.0,Pune
2469997741,28617.0,32,122002.0,Delhi
3005292218,70306.0,45,400064.0,Mumbai
2391583026,71722.0,32,110001.0,Delhi
2547783396,54576.0,34,560099.0,Bengaluru
2727472898,46366.0,28,580025.0,Dharwad
3235523078,41199.0,26,122004.0,Delhi
2562527845,88697.0,42,560027.0,Bengaluru
2988466032,66385.0,37,122015.0,Delhi
2406569048,46810.0,40,431002.0,Aurangabad(Maharashtra)
3100716838,30534.0,28,140306.0,Chandigarh
2554427129,31904.0,27,560029.0,Bengaluru
3033846976,29676.0,31,221005.0,Varanasi East
2990812508,25432.0,30,160002.0,Chandigarh
3185364415,67430.0,34,560095.0,Bengaluru
2919794701,81524.0,29,462038.0,Bhopal
2455682840,32883.0,30,226016.0,Lucknow
2822683452,31475.0,29,160055.0,Chandigarh
2851539662,83954.0,47,560016.0,Bengaluru
2393964021,45977.0,30,122002.0,Delhi
2580344036,33469.0,25,560066.0,Bengaluru
2523573523,29574.0,24,560087.0,Bengaluru
2897885044,34420.0,32,700027.0,Kolkata
3067957495,69831.0,29,500019.0,Hyderabad
2580118441,53307.0,27,500034.0,Vijayawada
2855480456,22460.0,22,560024.0,Bengaluru
2962803403,41218.0,31,411038.0,Pune
2466317046,51167.0,31,600041.0,Chennai
2433940276,68413.0,43,560101.0,Bengaluru
3227363307,54474.0,36,560102.0,Bengaluru
2612554654,35162.0,28,122002.0,Delhi
3038968127,44883.0,31,560011.0,Bengaluru
3166890609,34780.0,27,122002.0,Delhi
2474769302,22378.0,31,520010.0,Vijayawada
2914994459,64170.0,24,400052.0,Mumbai
2455848412,289360.0,31,500013.0,Hyderabad
2556538181,28508.0,24,560066.0,Bengaluru
2833621643,22759.0,32,110027.0,Delhi
3098809759,40765.0,36,534350.0,Rajahmundry
2455670768,59259.0,37,140308.0,Chandigarh
2476945480,34507.0,29,400604.0,Mumbai
3018403579,37209.0,31,560087.0,Bengaluru
2479404421,44635.0,38,500043.0,Hyderabad
3215367334,46145.0,37,500032.0,Hyderabad
2830383448,94591.0,33,122002.0,Delhi
2665716909,59159.0,41,530016.0,Visakhapatnam
2518836755,131221.0,43,411057.0,Pune
2884253015,117003.0,40,400072.0,Mumbai
2619650658,64795.0,37,122002.0,Delhi
2915303404,68045.0,51,508252.0,Nalgonda
3171289807,42890.0,37,600018.0,Coimbatore
3081603171,81769.0,46,411057.0,Pune
2749523636,54625.0,35,110019.0,Delhi
2615559518,64816.0,40,600059.0,Chennai
2955001945,36895.0,34,501301.0,Hyderabad
2517316038,36028.0,34,560029.0,Bengaluru
3157027515,46114.0,33,600100.0,Chennai
2964326696,39609.0,32,110005.0,Delhi
3316915086,64413.0,28,122001.0,Delhi
2650786846,39393.0,32,122002.0,Delhi
2768193419,56562.0,36,411028.0,Pune
2577935556,39466.0,33,600096.0,Chennai
2369913965,27738.0,39,600062.0,Chennai
2409389295,65760.0,39,411023.0,Pune
2690828114,32693.0,36,570002.0,Mysore
3078791949,59071.0,40,600089.0,Chennai
2409112019,54222.0,34,370415.0,Jaipur
2612127496,30702.0,29,600089.0,Chennai
2880000972,150061.0,51,411006.0,Pune
2831122801,36362.0,39,600097.0,Chennai
3226203782,25690.0,30,110047.0,Delhi
2917933548,35164.0,39,400063.0,Mumbai
3125176286,25278.0,24,400064.0,Mumbai
2748188735,106776.0,29,400098.0,Mumbai
2638286970,140637.0,39,110060.0,Delhi
2953186538,146272.0,32,560103.0,Bengaluru
2863220746,79171.0,41,560042.0,Hyderabad
2740062915,40694.0,27,400602.0,Mumbai
3105354633,27327.0,28,600024.0,Chennai
2686968750,56000.0,34,500032.0,Hyderabad
2379535264,103934.0,34,560036.0,Bengaluru
2886448139,38304.0,24,560041.0,Bengaluru
2634496353,71512.0,38,500034.0,Hyderabad
2537641536,140839.0,40,560041.0,Bengaluru
2543227467,46658.0,30,603103.0,Chennai
3190769360,107872.0,34,560085.0,Bengaluru
2537736775,113521.0,33,122002.0,Delhi
2694660309,35022.0,32,799120.0,Kolkata
2475417420,36788.0,30,560100.0,Bengaluru
2550671549,41407.0,34,500082.0,Hyderabad
2839925672,52247.0,28,700107.0,Kolkata
2688337472,74141.0,34,560039.0,Bengaluru
2496144170,60868.0,27,560084.0,Bengaluru
2714528781,43822.0,29,411048.0,Pune
2666642157,22620.0,26,411014.0,Pune
2935367348,77509.0,35,560105.0,Bengaluru
2622624078,50087.0,32,110092.0,Delhi
2671373302,36680.0,29,302020.0,Jaipur
3172449664,41608.0,31,500081.0,Hyderabad
2721912000,42755.0,32,110003.0,Delhi
3086045441,62273.0,29,520010.0,Vijayawada
2946581379,50572.0,32,121004.0,Delhi
2525762804,26481.0,34,600058.0,Chennai
2396198968,128795.0,28,500034.0,Hyderabad
2843493395,38842.0,41,700065.0,Kolkata
2546068277,38918.0,34,517501.0,Tirupati
3129081082,65461.0,42,122002.0,Delhi
2850931690,25885.0,29,141001.0,Ludhiana City
2656884218,26369.0,26,122002.0,Delhi
3215714441,31721.0,30,700065.0,Kolkata
3237890228,33630.0,26,122002.0,Delhi
2988731483,38615.0,28,110066.0,Delhi
2834490441,49144.0,36,600089.0,Chennai
2930769581,37529.0,31,380015.0,Ahmedabad
2568726089,47579.0,29,411016.0,Pune
2813793364,41090.0,29,560095.0,Bengaluru
2698683537,89116.0,30,160101.0,Delhi
2829530866,78795.0,41,560048.0,Bengaluru
2739853252,36762.0,23,560093.0,Bengaluru
2371391253,43362.0,41,122002.0,Delhi
3098271576,57264.0,35,600091.0,Chennai
2808832808,84453.0,47,500072.0,Hyderabad
2760503068,65070.0,29,431001.0,Aurangabad(Maharashtra)
2442460893,27199.0,26,122002.0,Delhi
3049818835,27886.0,30,751007.0,Bhubaneswar
2906152607,35735.0,27,122002.0,Delhi
3216307420,101383.0,30,600018.0,Chennai
3034180101,59036.0,35,500081.0,Hyderabad
2435117811,26021.0,25,122002.0,Delhi
2871443836,30252.0,29,411057.0,Pune
2647251458,26061.0,27,122002.0,Delhi
3104586075,98345.0,43,520010.0,Vijayawada
2363983717,28474.0,29,500032.0,Hyderabad
2399624638,156365.0,39,560043.0,Bengaluru
2979552023,30636.0,24,500081.0,Hyderabad
2828824681,36410.0,26,221010.0,Varanasi West
3193272143,24964.0,27,831001.0,Singhbhum
2701775089,54576.0,29,226002.0,Lucknow
2934975194,30066.0,28,603103.0,Chennai
2377593812,31060.0,35,600013.0,Chennai
2575998050,32946.0,31,122015.0,Delhi
2660653119,30579.0,34,110019.0,Delhi
2336684735,36402.0,36,700015.0,Kolkata
2451850283,0.0,36,560103.0,Bengaluru
2532803441,77580.0,34,411045.0,Pune
2465323613,37788.0,37,600034.0,Chennai
